,Never,Rarely,Sometimes,Frequently,Always,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
151,0.064,0.124,0.106,0.219,0.487,3.0,2.0,0.14,0.359,0.335,0.166,43257,0.040999999999999995,1.0384536743164063,0.141,0.010564764084425643,9.247058279584807e-05
152,0.033,0.109,0.134,0.284,0.44,4.0,3.0,0.193,0.386,0.293,0.128,40651,0.051,0.8157894897460938,0.23,0.01849892991562323,0.0002459964084524366
153,0.068,0.128,0.127,0.271,0.406,7.0,9.0,0.22899999999999998,0.43,0.23600000000000002,0.105,6701,0.043,0.699489974975586,0.255,0.0076108043575585736,0.0
154,0.081,0.095,0.136,0.166,0.521,8.0,7.0,0.218,0.365,0.309,0.10800000000000001,8986,0.046,0.807649917602539,0.19899999999999998,0.002782105497440463,0.0
155,0.143,0.048,0.084,0.224,0.501,7.0,9.0,0.132,0.43799999999999994,0.276,0.154,8252,0.04,0.7451652526855469,0.24100000000000002,0.015632573921473582,0.0010906446921958312
156,0.107,0.14,0.084,0.261,0.408,9.0,8.0,0.174,0.408,0.256,0.162,7753,0.035,0.7680130767822265,0.18100000000000002,0.011995356636140849,0.000386946988262608
157,0.151,0.097,0.06,0.242,0.449,7.0,8.0,0.14400000000000002,0.41600000000000004,0.28,0.16,23382,0.052000000000000005,0.9464096069335938,0.17300000000000001,0.003250363527499786,4.2767941151312976e-05
158,0.098,0.051,0.08,0.367,0.404,2.0,2.0,0.166,0.40700000000000003,0.308,0.11900000000000001,10455,0.040999999999999995,1.0314157867431641,0.165,0.00468675274988044,0.0
159,0.052,0.061,0.134,0.276,0.477,6.0,3.0,0.21600000000000003,0.301,0.34299999999999997,0.14,17782,0.06,0.6430232238769531,0.33299999999999996,0.015352603756607805,0.0003374198627825891
160,0.064,0.061,0.2,0.176,0.501,9.0,10.0,0.152,0.389,0.312,0.147,10718,0.039,0.906283187866211,0.16899999999999998,0.007184176152267214,9.33009889904833e-05
161,0.077,0.098,0.141,0.287,0.397,3.0,2.0,0.19399999999999998,0.44299999999999995,0.263,0.10099999999999999,23528,0.034,0.8269277954101563,0.231,0.006630397823869432,0.00012750765045902755
162,0.18,0.08,0.217,0.076,0.446,7.0,11.0,0.154,0.374,0.34,0.133,19964,0.042,0.8103223419189454,0.20199999999999999,0.006411540773392106,5.009016229212583e-05
163,0.082,0.151,0.181,0.285,0.302,5.0,8.0,0.152,0.355,0.27399999999999997,0.22,64072,0.043,0.9693798828125,0.16899999999999998,0.018323136471469596,0.0001404669746535148
164,0.062,0.17,0.103,0.273,0.391,8.0,7.0,0.17800000000000002,0.4,0.271,0.151,8062,0.044000000000000004,0.942574462890625,0.15,0.007814438104688662,0.0
165,0.028,0.027,0.126,0.175,0.644,2.0,2.0,0.096,0.262,0.302,0.341,391911,0.034,1.0747450256347657,0.146,0.012255333481326118,0.00019647317885948597
166,0.051,0.145,0.203,0.289,0.311,7.0,9.0,0.17300000000000001,0.35600000000000004,0.331,0.14,17958,0.039,0.8746430206298829,0.17300000000000001,0.009466533021494599,0.00011137097672346586
167,0.087,0.007,0.289,0.267,0.35,6.0,3.0,0.19399999999999998,0.38799999999999996,0.312,0.106,24994,0.052000000000000005,0.7015299987792969,0.32,0.044690725774185806,0.00012002880691365927
168,0.066,0.044,0.154,0.212,0.524,2.0,2.0,0.096,0.315,0.32899999999999996,0.261,122437,0.027999999999999997,1.3656466674804688,0.096,0.007089360242410383,3.266986286825061e-05
169,0.155,0.14,0.124,0.123,0.458,6.0,6.0,0.21100000000000002,0.43,0.268,0.091,10281,0.034,0.776519775390625,0.196,0.003987938916447816,0.0
170,0.1,0.088,0.125,0.149,0.538,9.0,10.0,0.155,0.451,0.26899999999999996,0.125,7881,0.046,0.7081191253662109,0.22399999999999998,0.00317218627077782,0.0
171,0.121,0.142,0.157,0.208,0.372,2.0,2.0,0.168,0.32,0.314,0.19699999999999998,127827,0.033,0.9984700012207032,0.159,0.0134869784943713,0.00010952302721647227
172,0.12,0.093,0.155,0.165,0.467,6.0,6.0,0.257,0.361,0.267,0.115,17007,0.048,0.8872501373291015,0.177,0.05485976362674193,0.0005879931792791204
173,0.067,0.158,0.22,0.222,0.333,7.0,9.0,0.16399999999999998,0.42,0.303,0.113,17442,0.05,0.7668502807617188,0.233,0.005847953216374269,0.00028666437335167987
174,0.067,0.092,0.11,0.234,0.498,9.0,9.0,0.204,0.363,0.305,0.128,12506,0.047,0.7533659362792968,0.193,0.004158004158004158,7.996161842315688e-05
175,0.116,0.179,0.098,0.262,0.344,7.0,8.0,0.152,0.35200000000000004,0.287,0.20800000000000002,38682,0.052000000000000005,0.9506732177734375,0.18899999999999997,0.011116281474587663,0.0004136290781241921
176,0.033,0.06,0.096,0.272,0.539,8.0,6.0,0.142,0.439,0.278,0.141,16545,0.05,0.7771521759033203,0.19899999999999998,0.0030220610456331218,0.00012088244182532487
177,0.034,0.028,0.101,0.186,0.651,2.0,2.0,0.15,0.263,0.258,0.32799999999999996,239187,0.024,1.064014663696289,0.151,0.02488429555117962,0.00019231814438075648
178,0.026,0.054,0.152,0.277,0.491,4.0,5.0,0.146,0.384,0.256,0.214,78753,0.045,0.9463076019287109,0.154,0.00322527395781748,2.5395857935570707e-05
179,0.059,0.048,0.208,0.231,0.454,9.0,10.0,0.2,0.425,0.255,0.12,6320,0.053,0.7459812164306641,0.271,0.0030063291139240506,0.0
180,0.116,0.1,0.112,0.198,0.474,6.0,5.0,0.19899999999999998,0.409,0.257,0.135,21341,0.04,0.9071603393554688,0.156,0.04742045827280821,0.000656014244880746
181,0.019,0.008,0.055,0.123,0.795,1.0,1.0,0.12,0.17600000000000002,0.244,0.46,1671329,0.028999999999999998,1.3377890014648437,0.08900000000000001,0.006883743416167613,0.00011308365977015896
182,0.025,0.085,0.088,0.19,0.612,8.0,4.0,0.111,0.287,0.302,0.3,1129,0.051,0.722579345703125,0.172,0.001771479185119575,0.0
183,0.045,0.013,0.099,0.188,0.655,6.0,4.0,0.09699999999999999,0.287,0.413,0.203,39752,0.038,0.7788816833496094,0.098,0.0031193399074260415,0.0
184,0.015,0.043,0.111,0.204,0.626,3.0,2.0,0.107,0.22699999999999998,0.4,0.265,219186,0.051,0.7260858154296875,0.161,0.004293157409688575,3.193634629948993e-05
185,0.045,0.019,0.098,0.276,0.562,6.0,6.0,0.096,0.276,0.44,0.187,45905,0.038,0.8486129760742187,0.121,0.002723014922121773,2.1784119376974187e-05
186,0.027,0.031,0.092,0.151,0.7,6.0,4.0,0.306,0.237,0.303,0.154,21547,0.128,0.7342178344726562,0.12,0.014990485914512462,0.0001856406924397828
187,0.018,0.016,0.039,0.121,0.806,1.0,1.0,0.106,0.17600000000000002,0.301,0.41700000000000004,1153526,0.031,1.3249319458007813,0.079,0.0067670776384754225,0.00010489577174680068
188,0.01,0.135,0.112,0.196,0.547,7.0,8.0,0.19,0.315,0.35200000000000004,0.14300000000000002,27812,0.057,0.609017333984375,0.179,0.003164101826549691,0.0
189,0.028,0.042,0.072,0.183,0.675,1.0,1.0,0.069,0.212,0.382,0.337,192843,0.035,1.0718575286865235,0.087,0.003303205198010817,5.185565459985584e-06
190,0.021,0.022,0.059,0.156,0.741,2.0,2.0,0.247,0.22899999999999998,0.317,0.207,999101,0.07200000000000001,0.7078323364257812,0.205,0.01509657181806444,0.00013812417363209524
191,0.028,0.026,0.146,0.206,0.594,6.0,6.0,0.247,0.282,0.332,0.139,28393,0.061,0.6923641204833985,0.121,0.010706864367978023,3.521994857887507e-05
192,0.042,0.006,0.018,0.069,0.865,5.0,8.0,0.09699999999999999,0.235,0.371,0.298,135558,0.036000000000000004,0.6358131408691406,0.191,0.0017188214638752415,2.9507664615883975e-05
193,0.001,0.005,0.03,0.128,0.836,3.0,2.0,0.31,0.245,0.3,0.145,181215,0.183,0.5981124877929688,0.22,0.05192175040697514,0.0012085092293684298
194,0.033,0.011,0.008,0.058,0.889,7.0,11.0,0.11199999999999999,0.293,0.335,0.261,18039,0.035,0.7411437225341797,0.11699999999999999,0.002494595044071179,5.543544542380398e-05
195,0.022,0.028,0.105,0.177,0.668,2.0,2.0,0.262,0.27699999999999997,0.3,0.161,900202,0.077,0.6620618438720703,0.19,0.022284998255947,0.00015996409694712965
196,0.075,0.016,0.049,0.094,0.766,3.0,2.0,0.263,0.255,0.34700000000000003,0.135,152940,0.079,0.7124454498291015,0.16,0.02863868183601412,0.00036615666274355954
197,0.003,0.004,0.007,0.136,0.849,4.0,5.0,0.14800000000000002,0.301,0.39299999999999996,0.158,64386,0.05,0.5831291961669922,0.183,0.003028608703755475,1.553132668592551e-05
198,0.064,0.068,0.162,0.225,0.482,7.0,8.0,0.172,0.332,0.375,0.12,30573,0.046,0.6666376495361328,0.165,0.019559742256239167,0.0
199,0.021,0.013,0.049,0.131,0.786,1.0,1.0,0.213,0.207,0.262,0.318,10039107,0.044000000000000004,0.9042313385009766,0.134,0.018995016190185045,0.000465081206924082
200,0.019,0.059,0.048,0.124,0.751,3.0,2.0,0.281,0.25,0.324,0.145,157327,0.069,0.7597950744628906,0.17600000000000002,0.012941198904193178,0.00019068564200677569
201,0.011,0.0,0.046,0.141,0.802,1.0,1.0,0.068,0.109,0.235,0.588,258826,0.023,1.3934944152832032,0.069,0.019542086189177285,0.0002704519638676176
202,0.01,0.094,0.049,0.186,0.661,8.0,7.0,0.096,0.265,0.40399999999999997,0.23399999999999999,17203,0.046,0.6560312652587891,0.151,0.0032552461779922106,0.00011625879207115038
203,0.002,0.003,0.004,0.222,0.77,4.0,5.0,0.131,0.258,0.365,0.247,86749,0.04,0.650423355102539,0.14,0.00365422079793427,0.00010374759363220326
204,0.026,0.036,0.089,0.146,0.703,2.0,2.0,0.306,0.258,0.29600000000000004,0.14,277680,0.081,0.7427352905273438,0.17,0.015431431864016134,0.0001800633823105733
205,0.068,0.019,0.095,0.204,0.615,6.0,6.0,0.14400000000000002,0.32299999999999995,0.374,0.159,8841,0.071,0.5634084701538086,0.205,0.00022621875353466802,0.0
206,0.011,0.026,0.012,0.07,0.88,7.0,11.0,0.113,0.228,0.353,0.306,14444,0.037000000000000005,0.8234709167480468,0.10099999999999999,0.009761838825810025,6.923289947382996e-05
207,0.023,0.006,0.066,0.141,0.763,2.0,2.0,0.287,0.204,0.264,0.245,434061,0.062,0.9513323211669922,0.126,0.010821059712805343,6.911470968366198e-05
208,0.017,0.026,0.033,0.149,0.773,3.0,2.0,0.149,0.18,0.322,0.349,137744,0.027999999999999997,1.1219427490234375,0.07400000000000001,0.006519340225345569,5.807875479149727e-05
209,0.003,0.054,0.084,0.177,0.682,4.0,3.0,0.057999999999999996,0.184,0.392,0.366,99755,0.033,0.8648023223876953,0.094,0.0030274171720715754,1.0024560172422434e-05
210,0.023,0.021,0.046,0.156,0.754,1.0,1.0,0.149,0.171,0.281,0.39899999999999997,3175692,0.027999999999999997,1.190716552734375,0.095,0.011598416974945933,0.00020436490692422312
211,0.012,0.023,0.072,0.201,0.693,1.0,1.0,0.054000000000000006,0.182,0.37799999999999995,0.386,398329,0.031,1.2146774291992188,0.066,0.004800052218141285,3.765731342684063e-05
212,0.063,0.067,0.053,0.146,0.671,7.0,12.0,0.061,0.252,0.452,0.235,18807,0.077,0.7382962799072266,0.132,0.001329292284787579,0.0
213,0.026,0.014,0.041,0.116,0.803,1.0,1.0,0.183,0.26899999999999996,0.33,0.218,2470546,0.042,0.9065192413330078,0.113,0.015224165022630624,0.00028131433294502513
214,0.025,0.028,0.062,0.164,0.722,1.0,1.0,0.126,0.223,0.34600000000000003,0.304,1552058,0.037000000000000005,0.8939109802246094,0.126,0.006452722771958265,9.149142622247364e-05
215,0.018,0.004,0.063,0.175,0.739,1.0,1.0,0.201,0.248,0.354,0.19699999999999998,62808,0.05,1.0470761108398436,0.10400000000000001,0.010237549356769838,6.368615462998345e-05
216,0.027,0.022,0.048,0.134,0.768,1.0,1.0,0.205,0.265,0.32799999999999996,0.203,2180085,0.038,0.8380438232421875,0.133,0.014997580369572746,0.0001912769456236798
217,0.017,0.023,0.034,0.126,0.8,1.0,1.0,0.129,0.184,0.306,0.381,3338330,0.032,1.0392051696777345,0.10300000000000001,0.0088786908424272,0.0001692462997966049
218,0.017,0.011,0.035,0.121,0.817,1.0,1.0,0.115,0.12300000000000001,0.191,0.5710000000000001,881549,0.022000000000000002,1.514429931640625,0.095,0.007629751721118168,6.919638046211839e-05
219,0.054,0.019,0.081,0.165,0.68,2.0,2.0,0.21100000000000002,0.282,0.322,0.184,762148,0.059000000000000004,0.851224136352539,0.136,0.01516896980638931,0.00022042962784131167
220,0.025,0.024,0.037,0.169,0.745,2.0,2.0,0.091,0.198,0.364,0.34600000000000003,283111,0.028999999999999998,0.952451400756836,0.11599999999999999,0.006297883162434522,5.2982752348018976e-05
221,0.016,0.013,0.058,0.126,0.786,1.0,1.0,0.10800000000000001,0.15,0.242,0.499,766573,0.02,1.6815338134765625,0.061,0.00723218793252567,0.00015523635713754594
222,0.015,0.02,0.075,0.153,0.737,2.0,2.0,0.19,0.179,0.292,0.33799999999999997,446499,0.037000000000000005,0.9267249298095703,0.12,0.014277747542547688,0.00013437880040044882
223,0.015,0.014,0.04,0.168,0.764,1.0,1.0,0.11900000000000001,0.145,0.223,0.513,1927852,0.025,1.6468423461914063,0.061,0.005353626730682646,9.95927073240062e-05
224,0.008,0.0,0.086,0.109,0.797,2.0,2.0,0.136,0.158,0.306,0.4,273213,0.047,1.0664859771728517,0.106,0.0042164904305432025,1.4640591772719454e-05
225,0.095,0.056,0.071,0.232,0.547,3.0,2.0,0.092,0.248,0.43799999999999994,0.222,180080,0.047,0.7642589569091797,0.133,0.002049089293647268,4.997778764993336e-05
226,0.14,0.053,0.047,0.143,0.617,8.0,7.0,0.067,0.266,0.48,0.187,3005,0.054000000000000006,0.694602279663086,0.127,0.00033277870216306157,0.0
227,0.132,0.074,0.082,0.167,0.546,6.0,6.0,0.1,0.255,0.419,0.225,43539,0.065,0.571403694152832,0.174,0.001676657709180275,0.0
228,0.043,0.046,0.035,0.148,0.728,2.0,2.0,0.12,0.233,0.385,0.262,447643,0.037000000000000005,1.065665283203125,0.09,0.008077865620594983,8.265515153816769e-05
229,0.022,0.012,0.022,0.149,0.795,2.0,2.0,0.12,0.188,0.344,0.349,494336,0.027000000000000003,1.0828245544433595,0.07200000000000001,0.006180007120662869,7.484787674779907e-05
230,0.032,0.028,0.062,0.173,0.705,2.0,2.0,0.217,0.28600000000000003,0.32799999999999996,0.16899999999999998,550660,0.06,0.7803861999511719,0.13,0.01645479969491156,0.00019976028765481422
231,0.058,0.031,0.08,0.163,0.669,3.0,2.0,0.22,0.239,0.364,0.177,96971,0.073,0.7573703765869141,0.128,0.008105516082127647,6.187416856585989e-05
232,0.057,0.062,0.141,0.195,0.545,4.0,5.0,0.156,0.307,0.382,0.155,65084,0.055,0.6425027465820312,0.163,0.003272693749615881,1.5364759387867984e-05
233,0.081,0.07,0.055,0.201,0.592,8.0,6.0,0.094,0.33399999999999996,0.376,0.19699999999999998,12285,0.055,0.5456274795532227,0.165,0.0004884004884004884,0.0
234,0.025,0.039,0.115,0.136,0.685,2.0,2.0,0.302,0.26,0.295,0.14300000000000002,466195,0.096,0.7059671783447266,0.18899999999999997,0.02027906777206963,0.0003818144767747402
235,0.008,0.043,0.084,0.212,0.653,4.0,5.0,0.096,0.284,0.42,0.2,54478,0.045,0.8048567962646485,0.113,0.0025882007415837585,3.671206725650721e-05
236,0.024,0.011,0.033,0.156,0.777,2.0,2.0,0.156,0.18899999999999997,0.324,0.331,846006,0.036000000000000004,1.137062759399414,0.08199999999999999,0.008890007872284594,8.983387824672638e-05
237,0.007,0.005,0.04,0.156,0.791,1.0,1.0,0.136,0.185,0.263,0.41600000000000004,220500,0.040999999999999995,0.8822227478027344,0.16899999999999998,0.007002267573696145,0.00019047619047619048
238,0.057,0.035,0.071,0.167,0.669,3.0,2.0,0.18,0.231,0.423,0.16699999999999998,78668,0.061,0.7038658142089844,0.152,0.006165149743224691,5.084659582040982e-05
239,0.032,0.027,0.071,0.185,0.685,1.0,1.0,0.17,0.284,0.31,0.23600000000000002,517421,0.028999999999999998,0.977134780883789,0.09300000000000001,0.011630761024388264,0.0003304852334945818
240,0.052,0.133,0.094,0.228,0.493,7.0,11.0,0.135,0.273,0.331,0.261,16233,0.036000000000000004,0.49560333251953126,0.196,0.013799051315222079,0.0005544261689151728
241,0.013,0.026,0.065,0.193,0.703,1.0,1.0,0.076,0.207,0.295,0.42200000000000004,656590,0.027000000000000003,1.0682195281982423,0.07200000000000001,0.010557577788269696,0.0005528564248617858
242,0.041,0.041,0.155,0.276,0.488,7.0,10.0,0.08,0.215,0.317,0.389,14029,0.032,0.7470948028564454,0.10800000000000001,0.0023522702972414286,0.0
243,0.113,0.053,0.194,0.206,0.435,9.0,12.0,0.152,0.273,0.353,0.221,3581,0.017,0.5050970077514648,0.193,0.003909522479754258,0.0
244,0.033,0.036,0.172,0.191,0.567,7.0,12.0,0.142,0.486,0.247,0.124,5577,0.028999999999999998,0.46384105682373045,0.344,0.0008965393580778196,0.0
245,0.008,0.015,0.032,0.195,0.75,2.0,2.0,0.049,0.12300000000000001,0.22,0.608,326196,0.024,1.1457382202148438,0.107,0.005840047088253688,0.0002299231137107751
246,0.018,0.005,0.042,0.201,0.734,1.0,1.0,0.032,0.147,0.267,0.555,70465,0.024,1.3863352966308593,0.040999999999999995,0.005761725679415313,0.0004541261619243596
247,0.038,0.045,0.134,0.138,0.645,7.0,11.0,0.071,0.267,0.326,0.335,20356,0.024,0.7824626159667969,0.11,0.0140499115739831,0.0009333857339359402
248,0.016,0.187,0.106,0.398,0.292,9.0,12.0,0.099,0.364,0.33799999999999997,0.2,1831,0.016,0.6787844848632812,0.13699999999999998,0.004369197160021846,0.0
249,0.002,0.015,0.138,0.123,0.723,1.0,1.0,0.017,0.209,0.309,0.465,9700,0.025,1.0362627410888672,0.07400000000000001,0.002783505154639175,0.00010309278350515464
250,0.06,0.106,0.093,0.195,0.545,9.0,12.0,0.134,0.324,0.34,0.20199999999999999,8205,0.036000000000000004,0.5310230255126953,0.19899999999999998,0.002803168799512492,0.0
251,0.034,0.072,0.076,0.175,0.644,9.0,12.0,0.215,0.23800000000000002,0.35600000000000004,0.191,3887,0.039,0.4504435729980469,0.24600000000000002,0.005659891947517366,0.0
252,0.002,0.034,0.08,0.294,0.59,8.0,7.0,0.152,0.41700000000000004,0.335,0.096,6061,0.043,0.4957460021972656,0.4,0.011879227850189737,0.00016498927569707968
253,0.017,0.098,0.153,0.234,0.498,8.0,7.0,0.07,0.21,0.35100000000000003,0.369,5068,0.03,0.7442026519775391,0.11800000000000001,0.001973164956590371,0.0
254,0.087,0.094,0.074,0.295,0.45,6.0,6.0,0.096,0.382,0.31,0.212,31162,0.033,0.6682532501220703,0.151,0.0033694884795584367,3.209036647198511e-05
255,0.02,0.018,0.062,0.194,0.707,1.0,1.0,0.129,0.17,0.222,0.479,727211,0.027000000000000003,0.9786262512207031,0.121,0.013329006299409663,0.0005679232024818106
256,0.052,0.039,0.066,0.252,0.591,9.0,12.0,0.08199999999999999,0.38299999999999995,0.322,0.213,2055,0.03,0.6514836883544922,0.128,0.00048661800486618007,0.0
257,0.013,0.041,0.081,0.192,0.673,1.0,1.0,0.02,0.122,0.27899999999999997,0.579,351154,0.024,1.6042877197265626,0.027000000000000003,0.00462475153351521,0.00016801745103288017
258,0.008,0.003,0.033,0.269,0.687,5.0,8.0,0.107,0.157,0.254,0.48100000000000004,55127,0.022000000000000002,1.1577609252929688,0.079,0.01888366861973262,0.0001632593828795327
259,0.016,0.044,0.19,0.246,0.505,1.0,1.0,0.033,0.24600000000000002,0.36200000000000004,0.359,26729,0.022000000000000002,1.3194256591796876,0.057,0.0031800665943357404,7.482509633731153e-05
260,0.031,0.089,0.081,0.196,0.603,2.0,2.0,0.063,0.20199999999999999,0.35600000000000004,0.379,720403,0.033,0.9425581359863281,0.08800000000000001,0.006432510691932155,0.0001901713346557413
261,0.006,0.069,0.062,0.2,0.663,4.0,5.0,0.09699999999999999,0.39799999999999996,0.32299999999999995,0.182,47839,0.046,0.6775135040283203,0.161,0.002299379167624741,0.0
262,0.065,0.04,0.037,0.326,0.532,5.0,8.0,0.122,0.285,0.292,0.3,60061,0.027000000000000003,0.956993179321289,0.096,0.011738066299262417,6.659895772631159e-05
263,0.001,0.027,0.017,0.17,0.785,1.0,1.0,0.024,0.22,0.368,0.387,6243,0.023,0.9701960754394531,0.068,0.0025628704148646484,0.0
264,0.006,0.002,0.05,0.187,0.754,7.0,10.0,0.045,0.265,0.312,0.37799999999999995,15734,0.021,0.9212103271484375,0.081,0.0027329350451252067,6.355662895640016e-05
265,0.057,0.039,0.043,0.281,0.581,7.0,11.0,0.027999999999999997,0.16,0.259,0.5529999999999999,17462,0.021,0.7834613037109375,0.11599999999999999,0.014087733363875844,0.0003436032527774596
266,0.043,0.05,0.117,0.271,0.519,9.0,12.0,0.062,0.257,0.243,0.439,820,0.037000000000000005,0.7962103271484375,0.08900000000000001,0.003658536585365854,0.0
267,0.028,0.051,0.051,0.275,0.595,6.0,6.0,0.085,0.287,0.413,0.214,6897,0.057,0.5181962203979492,0.2,0.0008699434536755111,0.0001449905756125852
268,0.021,0.027,0.09,0.342,0.52,9.0,10.0,0.124,0.29600000000000004,0.41100000000000003,0.168,1392,0.023,0.6948666381835937,0.126,0.005747126436781609,0.0
269,0.028,0.031,0.075,0.194,0.673,1.0,1.0,0.055999999999999994,0.20600000000000002,0.297,0.441,582881,0.025,1.1633119201660156,0.07200000000000001,0.0067166368435409626,0.00038944484380173657
270,0.024,0.323,0.119,0.344,0.19,7.0,11.0,0.115,0.377,0.318,0.18899999999999997,7097,0.017,0.5570528030395507,0.132,0.006058898125968719,0.00042271382274200367
271,0.002,0.016,0.036,0.193,0.753,6.0,4.0,0.145,0.271,0.244,0.34,8127,0.023,0.7373158264160157,0.114,0.008613264427217916,0.0
272,0.043,0.02,0.122,0.274,0.541,4.0,5.0,0.05,0.203,0.308,0.439,56221,0.025,1.0094028472900392,0.113,0.0035218156916454707,3.5573895875206776e-05
273,0.013,0.037,0.06,0.231,0.659,2.0,2.0,0.042,0.192,0.302,0.46299999999999997,356899,0.024,0.977018051147461,0.10300000000000001,0.0038554324893036967,9.806696012037019e-05
274,0.052,0.03,0.101,0.17,0.648,7.0,11.0,0.122,0.28800000000000003,0.39299999999999996,0.19699999999999998,14506,0.039,0.5635505294799805,0.17600000000000002,0.0010340548738453053,0.0
275,0.013,0.068,0.196,0.403,0.321,8.0,7.0,0.09699999999999999,0.531,0.244,0.128,5701,0.023,0.5586869812011719,0.17,0.0010524469391334855,0.0
276,0.078,0.202,0.101,0.368,0.251,7.0,8.0,0.105,0.327,0.363,0.205,22409,0.024,0.7577946472167969,0.129,0.028872328082466866,0.00022312463742246418
