,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
949,0.174,0.233,0.163,0.136,0.293,0.429,0.57,9,12,0.074,0.346,0.35,0.23,3421,0.02,0.747259292602539,0.135,0.001169248757673,0
2683,0.03,0.065,0.164,0.187,0.554,0.741,0.259,9,10,0.153,0.282,0.359,0.206,3452,0.04,0.637592887878418,0.177,0.022016222479722,0
2363,0.185,0.107,0.269,0.148,0.29,0.438,0.561,8,5,0.071,0.382,0.346,0.201,3453,0.047,1.29900360107422,0.079,0.005792064871127,0
2545,0.026,0.071,0.072,0.225,0.606,0.831,0.169,7,11,0.212,0.343,0.305,0.141,3464,0.029,0.845746688842774,0.138,0.044168591224019,0.000866050808314
1720,0.091,0.167,0.068,0.286,0.389,0.675,0.326,9,10,0.078,0.349,0.347,0.226,3487,0.035,0.782398452758789,0.123,0.002581015199312,0
2505,0.066,0.075,0.134,0.104,0.62,0.724,0.275,8,6,0.115,0.325,0.363,0.197,3509,0.023,0.648600997924805,0.159,0.001994870333428,0
1692,0.091,0.111,0.131,0.207,0.459,0.666,0.333,8,7,0.085,0.365,0.351,0.198,3519,0.03,0.882493286132812,0.103,0.002273373117363,0
1770,0.054,0.039,0.036,0.109,0.762,0.871,0.129,9,10,0.061,0.429,0.288,0.222,3527,0.062,0.714903564453125,0.206,0.001134108307343,0.000283527076836
243,0.113,0.053,0.194,0.206,0.435,0.641,0.36,9,12,0.152,0.273,0.353,0.221,3581,0.017,0.505097007751465,0.193,0.003909522479754,0
969,0.142,0.257,0.088,0.195,0.319,0.514,0.487,9,12,0.067,0.366,0.376,0.191,3583,0.025,0.740230255126953,0.116,0.000837287189506,0
2168,0.109,0.248,0.192,0.091,0.36,0.451,0.549,9,10,0.103,0.372,0.34,0.185,3583,0.03,1.08887542724609,0.134,0.002232765838683,0
781,0.148,0.11,0.15,0.311,0.281,0.592,0.408,9,12,0.059,0.391,0.373,0.177,3602,0.017,0.863737106323242,0.125,0.004441976679622,0
1536,0.23,0.13,0.216,0.162,0.261,0.423,0.576,9,12,0.102,0.469,0.249,0.18,3617,0.032,0.772862777709961,0.127,0.00221177771634,0
1684,0.187,0.173,0.161,0.228,0.25,0.478,0.521,8,7,0.115,0.338,0.366,0.182,3632,0.03,0.826102066040039,0.122,0.004129955947137,0
2720,0.077,0.058,0.088,0.21,0.567,0.777,0.223,8,7,0.218,0.401,0.283,0.099,3657,0.029,0.919805145263672,0.138,0.004375170905113,0.00027344818157
2629,0.063,0.105,0.184,0.145,0.502,0.647,0.352,9,12,0.195,0.324,0.284,0.196,3664,0.033,0.63718692779541,0.191,0.012554585152839,0
2627,0.004,0.059,0.121,0.084,0.733,0.817,0.184,7,10,0.266,0.356,0.281,0.096,3667,0.036,0.735057144165039,0.189,0.004635942187074,0
2133,0.158,0.189,0.118,0.257,0.278,0.535,0.465,9,10,0.178,0.308,0.293,0.22,3688,0.029,0.739526519775391,0.111,0.002440347071584,0
2345,0.211,0.147,0.172,0.125,0.345,0.47,0.53,9,10,0.09,0.403,0.321,0.186,3736,0.04,0.896447830200195,0.121,0.004282655246253,0
1630,0.116,0.157,0.126,0.227,0.374,0.601,0.399,9,12,0.049,0.371,0.325,0.255,3737,0.028,0.965256423950195,0.103,0.001070377308001,0.000267594327
1341,0.091,0.171,0.176,0.249,0.313,0.562,0.438,9,12,0.084,0.39,0.333,0.193,3740,0.041,0.754659271240234,0.092,0.000267379679144,0
1972,0.146,0.272,0.165,0.222,0.195,0.417,0.583,9,12,0.085,0.299,0.405,0.212,3762,0.028,0.941871185302734,0.091,0.008240297713982,0
2707,0.009,0.042,0.08,0.209,0.659,0.868,0.131,7,11,0.247,0.299,0.276,0.177,3776,0.037,0.990365982055664,0.131,0.015360169491526,0.000264830508475
2374,0.13,0.046,0.119,0.287,0.419,0.706,0.295,9,10,0.099,0.381,0.322,0.198,3781,0.048,0.791422500610352,0.211,0.023274266067178,0.000528960592436
2598,0.189,0.125,0.139,0.138,0.409,0.547,0.453,7,11,0.205,0.293,0.291,0.21,3819,0.027,1.11328147888184,0.091,0.010735794710657,0
620,0.163,0.072,0.235,0.191,0.34,0.531,0.47,9,12,0.189,0.329,0.37,0.112,3821,0.066,0.644006805419922,0.18,0.004187385501178,0
2355,0.217,0.088,0.15,0.197,0.348,0.545,0.455,9,8,0.097,0.353,0.295,0.255,3829,0.03,0.991574783325195,0.107,0.003395142334813,0
2568,0.097,0.097,0.109,0.186,0.51,0.696,0.303,8,7,0.141,0.343,0.334,0.182,3830,0.029,0.797155075073242,0.133,0.006266318537859,0.000261096605744
2014,0.254,0.163,0.083,0.275,0.226,0.501,0.5,9,12,0.15,0.342,0.287,0.221,3834,0.031,0.833313522338867,0.124,0.003912363067293,0
925,0.155,0.098,0.172,0.229,0.346,0.575,0.425,9,8,0.259,0.266,0.316,0.159,3838,0.023,1.08500999450684,0.104,0.014069828035435,0.000260552371027
2682,0.058,0.061,0.064,0.237,0.58,0.817,0.183,6,6,0.202,0.385,0.307,0.106,3849,0.025,1.0521516418457,0.089,0.015068849051702,0.000779423226812
2126,0.132,0.22,0.135,0.207,0.306,0.513,0.487,9,10,0.127,0.386,0.288,0.2,3859,0.025,0.992028961181641,0.13,0.000777403472402,0
251,0.034,0.072,0.076,0.175,0.644,0.819,0.182,9,12,0.215,0.238,0.356,0.191,3887,0.039,0.450443572998047,0.246,0.005659891947517,0
2003,0.081,0.163,0.249,0.251,0.257,0.508,0.493,9,10,0.083,0.367,0.375,0.175,3898,0.018,1.00221061706543,0.075,0.002052334530528,0
1649,0.055,0.192,0.156,0.232,0.364,0.596,0.403,9,12,0.114,0.252,0.426,0.208,3924,0.023,0.910981216430664,0.091,0.001529051987768,0
2591,0.042,0.116,0.237,0.223,0.381,0.604,0.395,9,9,0.21,0.35,0.295,0.145,3933,0.03,0.625460624694824,0.192,0.003813882532418,0
1523,0.082,0.112,0.182,0.271,0.353,0.624,0.376,9,10,0.12,0.461,0.262,0.158,3959,0.029,0.727755966186523,0.167,0.002778479413993,0
919,0.153,0.107,0.137,0.239,0.364,0.603,0.397,9,10,0.309,0.187,0.342,0.163,3968,0.023,1.0072386932373,0.097,0.009828629032258,0
1997,0.253,0.136,0.12,0.246,0.246,0.492,0.509,7,9,0.081,0.354,0.373,0.192,3975,0.032,0.842007675170899,0.116,0.002767295597484,0
2905,0.017,0.056,0.085,0.155,0.687,0.842,0.158,7,8,0.192,0.244,0.394,0.169,3981,0.037,0.497731170654297,0.193,0.003265511178096,0
2925,0.08,0.031,0.079,0.223,0.586,0.809,0.19,3,2,0.081,0.24,0.431,0.249,3985,0.055,0.716094284057617,0.123,0.003262233375157,0
430,0.097,0.073,0.182,0.202,0.446,0.648,0.352,3,2,0.285,0.382,0.245,0.088,4006,0.028,0.652267990112305,0.216,0.054418372441338,0.000499251123315
1951,0.054,0.016,0.103,0.301,0.527,0.828,0.173,9,8,0.245,0.393,0.265,0.097,4016,0.059,0.656583251953125,0.254,0.022410358565737,0.000249003984064
938,0.164,0.123,0.115,0.235,0.362,0.597,0.402,9,10,0.175,0.29,0.333,0.201,4033,0.023,1.04210998535156,0.097,0.0141333994545,0
1985,0.115,0.07,0.193,0.307,0.315,0.622,0.378,9,10,0.159,0.277,0.324,0.24,4046,0.021,0.831711196899414,0.122,0.003460207612457,0
1365,0.095,0.241,0.194,0.184,0.286,0.47,0.53,8,7,0.066,0.384,0.381,0.169,4055,0.053,0.78337287902832,0.099,0.004192355117139,0
1799,0.12,0.118,0.127,0.242,0.393,0.635,0.365,9,11,0.2,0.421,0.252,0.127,4059,0.035,0.734722518920898,0.203,0.00689825080069,0
2348,0.144,0.19,0.134,0.285,0.247,0.532,0.468,9,12,0.169,0.342,0.319,0.17,4086,0.058,0.543715019226074,0.403,0.006852667645619,0
1734,0.015,0.038,0.039,0.126,0.782,0.908,0.092,2,2,0.052,0.3,0.362,0.287,4123,0.037,1.39095596313477,0.07,0.000970167353869,0
2794,0.099,0.045,0.121,0.165,0.57,0.735,0.265,8,7,0.128,0.413,0.31,0.149,4147,0.025,0.711184616088867,0.099,0.000964552688691,0
1694,0.138,0.132,0.064,0.349,0.318,0.667,0.334,9,12,0.076,0.386,0.347,0.191,4148,0.027,0.768273010253906,0.112,0.001205400192864,0
970,0.041,0.125,0.109,0.252,0.472,0.724,0.275,9,10,0.096,0.303,0.363,0.239,4156,0.027,0.822322158813476,0.137,0.000721847930703,0
1717,0.135,0.09,0.118,0.278,0.38,0.658,0.343,9,12,0.075,0.363,0.334,0.228,4158,0.032,0.758113479614258,0.104,0.002405002405002,0
661,0.104,0.054,0.213,0.214,0.415,0.629,0.371,8,7,0.14,0.344,0.381,0.134,4177,0.056,0.671530914306641,0.169,0.00167584390711,0
2359,0.113,0.118,0.206,0.264,0.299,0.563,0.437,9,12,0.107,0.344,0.344,0.205,4185,0.035,0.709570617675781,0.155,0.001672640382318,0
1780,0.056,0.037,0.186,0.153,0.569,0.722,0.279,9,9,0.208,0.337,0.313,0.142,4198,0.043,0.717441024780273,0.229,0.020962363030014,0
2005,0.157,0.228,0.108,0.295,0.211,0.506,0.493,3,2,0.16,0.322,0.356,0.162,4230,0.039,0.550918388366699,0.321,0.01371158392435,0
286,0.05,0.19,0.137,0.255,0.368,0.623,0.377,9,10,0.118,0.276,0.351,0.255,4265,0.016,0.692986068725586,0.104,0.004454865181712,0
2650,0.043,0.091,0.163,0.247,0.456,0.703,0.297,9,10,0.118,0.327,0.355,0.2,4274,0.032,0.857441787719726,0.117,0.009358914365934,0
545,0.094,0.216,0.218,0.218,0.254,0.472,0.528,9,12,0.104,0.377,0.329,0.191,4294,0.068,0.822653274536133,0.127,0.004191895668374,0
3031,0.053,0.073,0.143,0.238,0.494,0.732,0.269,9,8,0.069,0.39,0.358,0.183,4295,0.048,0.90795768737793,0.109,0.00162980209546,0
1337,0.068,0.168,0.221,0.251,0.292,0.543,0.457,9,12,0.06,0.381,0.32,0.239,4298,0.036,0.842115173339844,0.092,0.000697999069335,0
1778,0.014,0.049,0.072,0.098,0.766,0.864,0.135,7,9,0.201,0.42,0.262,0.116,4300,0.053,0.702677764892578,0.235,0.007209302325581,0
561,0.069,0.029,0.199,0.244,0.458,0.702,0.297,8,7,0.106,0.298,0.365,0.23,4315,0.042,0.806427764892578,0.13,0.00162224797219,0
1452,0.066,0.068,0.148,0.128,0.59,0.718,0.282,8,7,0.263,0.242,0.309,0.187,4321,0.084,0.677974243164063,0.334,0.041657023837075,0.000231427910206
2130,0.205,0.136,0.145,0.255,0.257,0.512,0.486,9,10,0.099,0.347,0.323,0.231,4333,0.021,1.10755416870117,0.112,0.002538656819755,0
1155,0.081,0.064,0.097,0.134,0.625,0.759,0.242,9,10,0.223,0.471,0.201,0.105,4334,0.083,0.615089607238769,0.289,0.012921089063221,0
2626,0.036,0.126,0.165,0.207,0.466,0.673,0.327,7,9,0.157,0.311,0.311,0.221,4337,0.031,0.69884765625,0.17,0.002997463684575,0
2352,0.136,0.111,0.275,0.169,0.309,0.478,0.522,9,10,0.092,0.377,0.296,0.236,4351,0.048,1.07950141906738,0.087,0.001838657779821,0
1034,0.097,0.065,0.221,0.202,0.415,0.617,0.383,9,10,0.217,0.394,0.214,0.176,4380,0.048,1.00143524169922,0.169,0.007534246575342,0
1515,0.129,0.223,0.156,0.232,0.26,0.492,0.508,8,7,0.091,0.439,0.271,0.198,4403,0.028,0.82664924621582,0.118,0.00136270724506,0
3093,0.208,0.093,0.068,0.307,0.324,0.631,0.369,7,9,0.056,0.28,0.433,0.231,4413,0.035,0.791268615722656,0.109,0.004305461137548,0
1076,0.121,0.058,0.157,0.282,0.382,0.664,0.336,9,12,0.309,0.37,0.16,0.162,4415,0.07,0.549735908508301,0.355,0.002038505096263,0
1821,0.042,0.024,0.053,0.229,0.653,0.882,0.119,8,7,0.174,0.285,0.348,0.193,4416,0.06,0.834948196411133,0.098,0.001585144927536,0
1975,0.195,0.189,0.125,0.252,0.239,0.491,0.509,9,10,0.099,0.35,0.342,0.21,4424,0.016,1.12345329284668,0.098,0.006555153707052,0
882,0.069,0.147,0.118,0.329,0.336,0.665,0.334,9,12,0.085,0.349,0.383,0.183,4427,0.025,0.816727905273437,0.136,0.000903546419697,0
2227,0.147,0.014,0.048,0.142,0.649,0.791,0.209,7,10,0.09,0.474,0.277,0.159,4447,0.06,0.688740081787109,0.14,0.001349224196087,0
2953,0.045,0.057,0.079,0.161,0.658,0.819,0.181,8,4,0.088,0.292,0.429,0.19,4488,0.067,0.776914901733398,0.108,0.001114081996435,0
1731,0.022,0.018,0.09,0.115,0.755,0.87,0.13,7,11,0.129,0.367,0.36,0.144,4505,0.04,0.691834716796875,0.159,0.002441731409545,0
1786,0.002,0.027,0.067,0.098,0.806,0.904,0.096,9,10,0.084,0.349,0.455,0.112,4521,0.06,0.71063606262207,0.212,0.001327140013271,0
577,0.083,0.173,0.153,0.185,0.406,0.591,0.409,8,7,0.09,0.37,0.385,0.155,4531,0.023,0.917853012084961,0.113,0.001986316486427,0
3052,0.042,0.103,0.31,0.246,0.3,0.546,0.455,8,5,0.088,0.434,0.306,0.172,4556,0.08,0.627950820922852,0.253,0.003950834064969,0
1617,0.128,0.178,0.169,0.257,0.268,0.525,0.475,8,7,0.105,0.425,0.329,0.141,4633,0.039,0.84352294921875,0.165,0.000431685732787,0
956,0.183,0.073,0.076,0.295,0.373,0.668,0.332,9,12,0.048,0.324,0.382,0.245,4636,0.026,0.75904426574707,0.122,0.006039689387403,0
1691,0.261,0.119,0.124,0.273,0.223,0.496,0.504,9,10,0.134,0.329,0.356,0.181,4642,0.029,0.789729843139648,0.132,0.012494614390349,0
1569,0.05,0.101,0.211,0.222,0.416,0.638,0.362,9,8,0.144,0.469,0.271,0.116,4660,0.044,0.752644882202148,0.208,0.001931330472103,0
1667,0.101,0.135,0.129,0.319,0.315,0.634,0.365,9,12,0.114,0.332,0.364,0.189,4676,0.028,0.801153411865234,0.122,0.003207869974337,0.000213857998289
1557,0.107,0.111,0.209,0.191,0.382,0.573,0.427,9,10,0.107,0.41,0.294,0.189,4696,0.037,0.739590377807617,0.157,0.002129471890971,0.000212947189097
1632,0.138,0.165,0.178,0.135,0.384,0.519,0.481,7,11,0.148,0.391,0.316,0.145,4736,0.024,0.863750686645508,0.158,0.006545608108108,0.001266891891892
592,0.082,0.06,0.219,0.366,0.273,0.639,0.361,1,1,0.094,0.436,0.334,0.136,4739,0.048,0.915635986328125,0.097,0.001477104874446,0
1001,0.104,0.045,0.188,0.236,0.428,0.664,0.337,9,10,0.186,0.365,0.301,0.148,4760,0.042,0.950302352905273,0.155,0.00546218487395,0.000210084033613
2544,0.08,0.056,0.096,0.199,0.57,0.769,0.232,6,6,0.231,0.307,0.337,0.124,4797,0.04,1.07154457092285,0.096,0.015634771732333,0.000416927246196
963,0.197,0.09,0.19,0.21,0.313,0.523,0.477,7,9,0.158,0.289,0.304,0.249,4823,0.019,1.0142839050293,0.079,0.005805515239478,0
615,0.201,0.06,0.128,0.238,0.373,0.611,0.389,8,7,0.12,0.407,0.374,0.099,4828,0.049,0.672065505981445,0.19,0.00890637945319,0
1973,0.151,0.077,0.227,0.277,0.267,0.544,0.455,9,10,0.099,0.282,0.352,0.267,4872,0.019,0.852942047119141,0.106,0.002257799671593,0
2657,0.041,0.117,0.062,0.261,0.518,0.779,0.22,9,10,0.195,0.304,0.319,0.182,4873,0.033,0.731934280395508,0.132,0.00307818592243,0
2607,0.013,0.003,0.076,0.029,0.88,0.909,0.092,2,2,0.461,0.307,0.163,0.069,4886,0.044,0.61378116607666,0.28,0.004502660663119,0.000409332787556
2125,0.066,0.185,0.286,0.219,0.244,0.463,0.537,9,10,0.072,0.394,0.288,0.245,4891,0.021,1.03432693481445,0.116,0.001431200163566,0
859,0.144,0.138,0.281,0.162,0.275,0.437,0.563,9,12,0.077,0.389,0.328,0.206,4894,0.029,0.823369522094727,0.151,0.004290968532897,0.0002043318349
1570,0.073,0.112,0.209,0.246,0.361,0.607,0.394,9,10,0.229,0.39,0.261,0.12,4902,0.031,0.816923751831055,0.144,0.002447980416157,0.000203998368013
299,0.077,0.208,0.101,0.303,0.31,0.613,0.386,9,10,0.075,0.32,0.443,0.162,4908,0.02,0.690794219970703,0.118,0.009576202118989,0
72,0.072,0.025,0.027,0.391,0.484,0.875,0.124,9,12,0.127,0.392,0.288,0.193,4916,0.081,0.743960723876953,0.181,0.004475183075671,0
959,0.179,0.22,0.218,0.123,0.26,0.383,0.617,9,10,0.1,0.313,0.348,0.24,4920,0.035,0.797784881591797,0.105,0.003252032520325,0
2377,0.196,0.146,0.183,0.161,0.313,0.474,0.525,9,10,0.078,0.324,0.357,0.24,4935,0.038,0.978299713134766,0.118,0.0016210739615,0
1910,0.133,0.03,0.08,0.259,0.498,0.757,0.243,9,10,0.184,0.415,0.307,0.094,4937,0.086,0.751237182617188,0.192,0.007494429815678,0
2370,0.128,0.13,0.217,0.184,0.341,0.525,0.475,9,10,0.087,0.379,0.307,0.227,4939,0.03,1.02611976623535,0.085,0.00242964162786,0
671,0.113,0.057,0.148,0.162,0.52,0.682,0.318,9,8,0.074,0.487,0.29,0.15,4951,0.047,0.884687652587891,0.112,0.002019793981014,0
284,0.06,0.08,0.069,0.295,0.495,0.79,0.209,9,10,0.016,0.182,0.316,0.486,4952,0.029,0.944646224975586,0.069,0.002423263327948,0.000201938610662
1308,0.256,0.121,0.185,0.146,0.292,0.438,0.562,9,12,0.098,0.435,0.317,0.15,4991,0.042,0.706999969482422,0.11,0.004407934281707,0
1714,0.185,0.071,0.066,0.429,0.249,0.678,0.322,9,12,0.073,0.352,0.376,0.198,5003,0.027,0.82855110168457,0.108,0.004997001798921,0
2467,0.105,0.128,0.219,0.133,0.416,0.549,0.452,9,10,0.237,0.409,0.267,0.087,5048,0.047,0.746873168945313,0.178,0.004358161648178,0.000198098256735
2751,0.062,0.056,0.232,0.264,0.386,0.65,0.35,9,12,0.08,0.356,0.32,0.244,5051,0.062,0.721550750732422,0.094,0.008711146307662,0.000395961195803
2731,0.23,0.139,0.158,0.126,0.346,0.472,0.527,9,10,0.187,0.299,0.348,0.166,5056,0.03,0.914121551513672,0.116,0.006131329113924,0
253,0.017,0.098,0.153,0.234,0.498,0.732,0.268,8,7,0.07,0.21,0.351,0.369,5068,0.03,0.744202651977539,0.118,0.00197316495659,0
1681,0.061,0.175,0.247,0.207,0.31,0.517,0.483,8,7,0.138,0.422,0.28,0.16,5071,0.035,0.86217414855957,0.112,0.002169197396963,0
2808,0.017,0.022,0.148,0.182,0.632,0.814,0.187,2,2,0.075,0.431,0.31,0.185,5131,0.032,0.697244720458984,0.112,0.003118300526213,0
1474,0.09,0.144,0.097,0.287,0.382,0.669,0.331,9,10,0.094,0.396,0.285,0.225,5143,0.037,0.880453186035156,0.129,0.002138829476959,0
1729,0.048,0.019,0.147,0.177,0.61,0.787,0.214,8,4,0.144,0.327,0.351,0.177,5183,0.04,0.929095306396484,0.138,0.000578815357901,0
112,0.145,0.132,0.108,0.211,0.404,0.615,0.385,9,8,0.173,0.436,0.27,0.121,5189,0.044,0.987658081054687,0.154,0.002505299672384,0
1641,0.156,0.08,0.151,0.197,0.415,0.612,0.387,9,10,0.058,0.343,0.393,0.206,5192,0.027,0.919639739990234,0.1,0.001348228043143,0
2616,0.071,0.003,0.079,0.099,0.748,0.847,0.153,6,6,0.258,0.376,0.243,0.123,5200,0.048,0.605646133422852,0.228,0.010192307692308,0.000192307692308
1701,0.029,0.167,0.277,0.174,0.353,0.527,0.473,9,10,0.08,0.33,0.379,0.211,5213,0.028,1.05011848449707,0.069,0.004603874928064,0
1999,0.073,0.114,0.223,0.236,0.354,0.59,0.41,8,7,0.073,0.391,0.339,0.197,5218,0.017,0.985460357666016,0.087,0.004982752012265,0
90,0.044,0.047,0.126,0.425,0.358,0.783,0.217,9,12,0.143,0.403,0.32,0.134,5230,0.14,0.544836349487305,0.244,0.008604206500956,0.00019120458891
952,0.15,0.244,0.126,0.19,0.29,0.48,0.52,7,11,0.074,0.362,0.342,0.223,5234,0.026,0.831011810302734,0.11,0.008979747802828,0.00152846771112
1710,0.248,0.083,0.094,0.333,0.242,0.575,0.425,9,12,0.096,0.343,0.325,0.236,5246,0.028,0.729325332641602,0.145,0.001715592832634,0
529,0.095,0.065,0.14,0.226,0.474,0.7,0.3,8,7,0.265,0.424,0.177,0.134,5254,0.045,0.602308311462402,0.265,0.010468214693567,0
503,0.07,0.102,0.117,0.214,0.497,0.711,0.289,8,5,0.157,0.353,0.361,0.129,5257,0.039,0.825326843261719,0.159,0.009511128019783,0.000190222560396
2340,0.163,0.075,0.168,0.264,0.33,0.594,0.406,9,12,0.125,0.307,0.321,0.248,5297,0.031,1.07604194641113,0.126,0.007551444213706,0
2107,0.153,0.154,0.085,0.223,0.384,0.607,0.392,9,10,0.158,0.36,0.285,0.197,5311,0.02,1.01744819641113,0.106,0.006778384485031,0
2552,0.04,0.074,0.094,0.285,0.507,0.792,0.208,8,4,0.144,0.339,0.304,0.213,5331,0.034,0.801761322021484,0.16,0.002626148940161,0
662,0.117,0.064,0.189,0.225,0.405,0.63,0.37,8,7,0.143,0.342,0.392,0.123,5335,0.066,0.556348609924316,0.22,0.016869728209934,0
673,0.013,0.101,0.058,0.155,0.672,0.827,0.172,2,2,0.091,0.397,0.338,0.175,5342,0.057,0.791828002929687,0.112,0.001310370647698,0
2889,0.015,0.001,0.148,0.148,0.687,0.835,0.164,6,4,0.224,0.359,0.283,0.134,5346,0.05,0.505171890258789,0.205,0.030864197530864,0.002805836139169
947,0.161,0.163,0.177,0.225,0.275,0.5,0.501,7,11,0.106,0.366,0.369,0.159,5361,0.022,0.801879806518555,0.116,0.004103711994031,0
573,0.18,0.2,0.105,0.135,0.379,0.514,0.485,9,8,0.206,0.346,0.347,0.101,5366,0.036,0.831957931518555,0.112,0.009317927692881,0
2590,0.136,0.076,0.126,0.234,0.428,0.662,0.338,7,9,0.312,0.279,0.266,0.143,5399,0.023,0.916604232788086,0.117,0.0109279496203,0.00037043897018
977,0.148,0.075,0.111,0.234,0.432,0.666,0.334,9,12,0.093,0.376,0.328,0.203,5406,0.026,0.745840606689453,0.095,0.000369959304477,0
2351,0.256,0.14,0.175,0.118,0.311,0.429,0.571,9,10,0.104,0.378,0.312,0.206,5424,0.046,0.852716293334961,0.132,0.003871681415929,0
2396,0.14,0.144,0.132,0.265,0.318,0.583,0.416,7,11,0.099,0.385,0.284,0.232,5435,0.055,0.851987915039062,0.151,0.003311867525299,0
917,0.079,0.118,0.21,0.193,0.4,0.593,0.407,8,7,0.096,0.4,0.333,0.171,5436,0.025,0.766428070068359,0.142,0.001471670345843,0
2393,0.142,0.066,0.138,0.311,0.343,0.654,0.346,7,11,0.094,0.404,0.287,0.215,5441,0.029,0.835948638916016,0.188,0.003675794890645,0
1664,0.053,0.096,0.263,0.375,0.213,0.588,0.412,8,7,0.081,0.361,0.359,0.199,5462,0.026,0.954969177246094,0.085,0.004210911753936,0.000183083119736
1318,0.184,0.02,0.038,0.257,0.5,0.757,0.242,9,12,0.034,0.229,0.313,0.424,5463,0.043,0.787129821777344,0.089,0.000366099212887,0
972,0.122,0.132,0.112,0.225,0.408,0.633,0.366,7,9,0.2,0.286,0.392,0.122,5485,0.026,0.987682952880859,0.097,0.007839562443026,0
2118,0.075,0.12,0.105,0.307,0.394,0.701,0.3,9,10,0.166,0.417,0.242,0.176,5495,0.039,0.758039932250977,0.181,0.004731574158326,0
784,0.224,0.073,0.194,0.187,0.322,0.509,0.491,8,7,0.102,0.401,0.352,0.146,5496,0.025,0.860695419311523,0.109,0.00509461426492,0.000181950509461
1346,0.07,0.279,0.083,0.185,0.382,0.567,0.432,8,7,0.131,0.379,0.368,0.122,5527,0.047,0.626628570556641,0.213,0.003980459562149,0.000180929980098
1728,0.004,0.085,0.142,0.182,0.588,0.77,0.231,7,9,0.151,0.387,0.347,0.116,5532,0.032,1.28404571533203,0.109,0.009038322487346,0.000180766449747
2887,0.184,0.017,0.133,0.188,0.478,0.666,0.334,6,6,0.137,0.433,0.278,0.153,5538,0.042,0.547161674499512,0.145,0.00216684723727,0
2595,0.1,0.07,0.116,0.28,0.434,0.714,0.286,7,11,0.184,0.384,0.261,0.172,5576,0.016,1.13665603637695,0.086,0.014705882352941,0.000358680057389
244,0.033,0.036,0.172,0.191,0.567,0.758,0.241,7,12,0.142,0.486,0.247,0.124,5577,0.029,0.46384105682373,0.344,0.000896539358078,0
2375,0.113,0.154,0.144,0.238,0.35,0.588,0.411,3,2,0.123,0.341,0.302,0.234,5586,0.029,1.03510772705078,0.092,0.004296455424275,0.000179018976011
942,0.11,0.094,0.148,0.244,0.404,0.648,0.352,8,6,0.1,0.37,0.328,0.201,5620,0.027,0.883068923950195,0.105,0.001601423487544,0
68,0.078,0.031,0.03,0.337,0.524,0.861,0.139,9,11,0.112,0.405,0.319,0.164,5634,0.036,1.09744438171387,0.076,0.015796947106851,0
1593,0.196,0.135,0.171,0.152,0.346,0.498,0.502,8,7,0.07,0.325,0.332,0.273,5635,0.027,0.838754196166992,0.154,0.001064773735581,0
1660,0.163,0.16,0.131,0.162,0.383,0.545,0.454,3,2,0.114,0.362,0.318,0.205,5636,0.031,0.905735473632812,0.087,0.009936124911285,0.000354861603974
1343,0.11,0.078,0.203,0.292,0.317,0.609,0.391,9,10,0.087,0.383,0.347,0.184,5639,0.038,0.742368774414062,0.101,0.009398829579713,0
2596,0.087,0.128,0.137,0.209,0.439,0.648,0.352,6,6,0.278,0.345,0.243,0.134,5658,0.033,0.602913627624512,0.207,0.006185931424532,0
2120,0.06,0.117,0.102,0.173,0.548,0.721,0.279,3,2,0.142,0.434,0.293,0.132,5666,0.032,0.853123245239258,0.186,0.003000352982704,0.000352982703848
3038,0.04,0.052,0.142,0.248,0.518,0.766,0.234,9,12,0.063,0.338,0.399,0.2,5687,0.061,0.760599594116211,0.127,0.012484614032003,0.000175839634254
1650,0.158,0.042,0.095,0.377,0.328,0.705,0.295,7,11,0.087,0.327,0.374,0.212,5689,0.024,0.800710983276367,0.107,0.000703111267358,0
275,0.013,0.068,0.196,0.403,0.321,0.724,0.277,8,7,0.097,0.531,0.244,0.128,5701,0.023,0.558686981201172,0.17,0.001052446939133,0
2105,0.203,0.096,0.188,0.25,0.262,0.512,0.487,9,10,0.132,0.391,0.276,0.202,5702,0.021,1.05601776123047,0.158,0.000526131182041,0
950,0.131,0.117,0.164,0.191,0.396,0.587,0.412,9,8,0.058,0.365,0.342,0.235,5704,0.027,0.946814346313477,0.099,0.005259467040673,0
2131,0.073,0.19,0.148,0.225,0.365,0.59,0.411,7,9,0.158,0.366,0.341,0.135,5712,0.042,0.709699325561523,0.241,0.014005602240896,0.001225490196078
2569,0.049,0.063,0.043,0.216,0.629,0.845,0.155,6,6,0.265,0.279,0.296,0.159,5712,0.043,0.702985458374023,0.173,0.01453081232493,0.000875350140056
480,0.064,0.056,0.182,0.159,0.539,0.698,0.302,8,7,0.177,0.381,0.319,0.123,5718,0.033,0.674237289428711,0.213,0.022735222105631,0
1285,0.025,0.086,0.123,0.265,0.501,0.766,0.234,9,10,0.074,0.407,0.344,0.175,5720,0.068,0.764944076538086,0.133,0.000699300699301,0
